Unnamed: 0,age,Experience,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Designation,JobCity
1662,26,3,m,80.67,ssc,2007,75.67,ssc,2,B.Tech/B.E.,information technology,81.4,0,Orissa,2012,515,365,535,-1.0,0,0,0,0,0,0,0,0.626,-0.1232,-0.0537,-0.17277,-0.6035,470000,system engineer,Bangalore
1663,25,0,m,77.88,ssc,2008,81.5,ssc,2,B.Tech/B.E.,electronics & telecommunications,58.54,0,Maharashtra,2012,630,580,485,0.436962648056859,395,0,0,0,0,324,0,-0.8772,-1.2861,-0.9122,1.9207,0.4805,95000,engineer,Navi Mumbai
1664,24,1,m,65.0,ssc,2008,67.6,ssc,2,B.Tech/B.E.,computer science & engineering,63.99,0,Punjab,2013,465,620,635,0.98374996654107,635,0,0,0,0,0,0,-2.1698,-2.1186,-1.2196,0.0192,-2.9686,225000,software engineer,kolkata
1665,25,2,m,82.4,cbse,2008,68.0,cbse,2,B.Tech/B.E.,computer engineering,67.23,0,Uttar Pradesh,2012,555,485,445,0.488347976782714,405,0,0,0,0,0,0,1.4374,0.9688,-0.0537,-1.11277,-0.2875,485000,team lead,Mumbai
1666,24,0,f,73.2,cbse,2008,57.6,cbse,2,B.Tech/B.E.,electronics & instrumentation eng,68.2,0,Madhya Pradesh,2012,475,505,375,0.622642915849938,0,0,407,0,0,0,0,-0.0154,0.5454,0.7785,-1.5021,-1.0524,205000,client services associate,Gurgaon
1667,24,2,f,93.0,cbse,2009,87.0,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,0,Kerala,2013,630,605,535,0.23780283983757,585,0,315,0,0,0,0,-0.5899,0.5454,-0.4511,-0.4879,0.8637,240000,html developer,trivandrum
1668,26,3,f,73.0,cbse,2007,68.0,cbse,2,B.Tech/B.E.,information technology,78.0,0,Uttar Pradesh,2012,475,500,415,-1.0,0,0,0,0,0,0,0,0.9737,0.0328,-0.344,-0.1727,-0.0506,700000,technical support engineer,Bangalore
1669,25,2,m,69.0,ssc,2009,61.3,ssc,2,B.Tech/B.E.,electronics and communication engineering,69.0,0,Andhra Pradesh,2013,430,425,295,0.338786347219528,175,292,0,0,0,0,0,0.1282,0.5454,-0.6048,0.0192,-1.0524,250000,system engineer,Chennai
1670,26,5,m,88.53,ssc,2006,82.33,ssc,2,B.Tech/B.E.,computer engineering,60.0,1,Maharashtra,2010,575,575,665,0.995464718630865,685,0,0,0,0,0,0,0.6646,0.0328,-0.9245,-2.1704,0.5024,430000,senior software engineer,Pune
1671,25,2,m,86.0,ssc,2007,88.33,ssc,2,B.Tech/B.E.,information technology,74.28,0,Maharashtra,2012,554,655,655,0.968237495890543,605,0,0,0,0,0,0,1.2828,1.2028,0.7083,-1.11277,0.5024,430000,software engineer,Nagpur 
1672,24,2,m,88.5,ssc,2009,88.45,ssc,2,B.Tech/B.E.,computer engineering,70.0,1,Tamil Nadu,2013,570,560,485,0.843123726665742,515,0,0,0,0,0,0,-2.0262,0.0459,0.9322,-1.2486,0.8637,300000,java software engineer,Pune
1673,25,2,m,88.6,ssc,2007,96.75,ssc,2,B.Tech/B.E.,electronics and communication engineering,73.71,1,Tamil Nadu,2012,365,455,554,0.538386892985096,0,333,0,0,0,366,0,0.2782,0.6568,-0.6343,-0.34897,-0.2875,350000,java developer,Bangalore
1674,23,0,f,84.6,cbse,2009,84.25,ssc,2,B.Tech/B.E.,computer science & engineering,69.0,1,Tamil Nadu,2013,525,595,495,0.23780283983757,505,0,315,0,0,0,0,1.2772,1.2114,0.6248,-0.4879,-0.2859,200000,project engineer,Bangalore
1675,22,1,m,86.0,cbse,2010,86.0,cbse,2,B.Tech/B.E.,electrical engineering,66.67,0,Uttarakhand,2014,675,610,605,0.895776501560385,465,0,0,0,526,0,0,0.4155,1.2114,-0.2974,-0.1076,0.4805,330000,sales executive,Noida
1676,22,1,f,69.0,ssc,2009,83.0,ssc,2,B.Tech/B.E.,computer science & engineering,71.64,1,Telangana,2013,500,420,430,0.744758354008939,375,0,438,0,0,0,0,0.5591,1.2114,0.7785,-1.1218,1.247,240000,technical support engineer,Hyderabad
1677,21,1,m,77.0,ssc,2009,67.8,ssc,2,B.Tech/B.E.,electronics and communication engineering,68.06,0,Uttar Pradesh,2014,360,330,310,0.649389714846691,0,356,0,0,0,313,0,-0.8772,-2.1186,0.1637,0.9066,-1.8189,160000,engineer,Lucknow
1678,23,1,f,93.38,ssc,2010,78.5,ssc,1,B.Tech/B.E.,civil engineering,65.7,1,Maharashtra,2014,545,605,680,0.679644640924472,0,0,0,0,0,0,388,0.2718,-0.4536,0.4711,-1.1218,0.0973,300000,management trainee,Pune
1679,25,0,m,52.93,ssc,2008,64.0,ssc,2,B.Tech/B.E.,information technology,73.0,0,Maharashtra,2014,325,375,370,0.911395278391328,495,0,500,0,0,0,0,0.2718,-0.1206,0.3174,-1.8824,-0.4776,240000,java developer,Pune
1680,22,0,m,78.17,ssc,2010,77.85,ssc,2,B.Tech/B.E.,electrical engineering,76.85,1,Rajasthan,2014,675,495,545,0.997698261446934,0,0,0,0,676,0,0,1.1336,0.3789,0.1637,-0.7415,-0.6692,320000,system engineer,Ahmedabad
1681,25,2,m,72.36,ssc,2007,80.83,ssc,2,B.Tech/B.E.,electronics and communication engineering,63.0,1,Tamil Nadu,2011,370,460,340,0.538386892985096,455,333,0,0,0,0,0,-0.159,-0.6201,-0.2974,-1.1218,0.0973,230000,mobile application developer,Chennai
1682,25,3,m,87.33,ssc,2008,82.46,ssc,2,B.Tech/B.E.,mechanical engineering,73.83,0,Rajasthan,2012,640,610,650,0.995613796625388,0,0,0,616,0,0,0,1.2828,0.8128,0.0914,-0.8778,0.6603,440000,operational excellence manager,Udaipur
1683,23,1,m,76.0,ssc,2009,66.0,ssc,2,B.Tech/B.E.,information technology,72.0,1,Rajasthan,2013,545,485,340,0.144789889482462,395,0,284,0,0,0,0,-0.159,0.8784,0.01,-1.1218,0.4805,240000,software engineer,unknown
1684,26,2,m,80.0,cbse,2007,71.0,cbse,2,B.Tech/B.E.,computer engineering,74.97,0,Punjab,2012,525,455,515,0.635978756456794,445,0,0,0,0,0,0,-3.3539,-0.5523,-2.0131,0.0623,-2.0253,450000,software developer,Hyderabad
1685,26,2,m,84.75,ssc,2008,75.6,ssc,2,B.Tech/B.E.,electronics & telecommunications,94.7,1,Karnataka,2013,510,545,780,0.538386892985096,0,333,0,0,0,446,0,0.2718,-0.6201,-0.6048,0.7798,0.0973,325000,test engineer,Pune
1686,24,0,m,76.0,cbse,2009,72.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,67.8,1,Karnataka,2013,590,525,635,0.493596387301038,465,324,0,0,0,313,0,0.99,0.7119,1.2396,-1.5021,1.0554,405000,software engineer,Hyderabad
1687,24,2,m,63.0,cbse,2008,66.0,cbse,2,B.Tech/B.E.,computer engineering,65.55,0,Madhya Pradesh,2012,435,465,465,0.704090412131314,465,0,0,0,0,0,0,-3.6631,-2.1513,0.0914,1.32552999999999,-1.2354,450000,system engineer,Pune
1688,23,1,f,86.67,cbse,2010,74.3,ssc,2,B.Tech/B.E.,electronics and communication engineering,79.0,0,Orissa,2014,710,650,500,0.493596387301038,455,324,0,0,0,0,0,0.5591,0.8784,0.4711,-0.6147,-0.0943,325000,system engineer,Bhubaneswar
1689,25,3,m,77.6,ssc,2008,71.2,ssc,2,B.Tech/B.E.,information technology,68.0,0,Tamil Nadu,2012,425,605,475,0.308400582860308,355,0,0,0,0,0,0,-0.880999999999999,0.5008,-0.4891,-0.6428,0.7788,300000,software test engineer,Bangalore
1690,25,2,m,73.06,ssc,2008,73.67,ssc,2,B.Tech/B.E.,mechanical engineering,59.5,0,Maharashtra,2012,395,485,415,0.978855302392712,0,0,0,564,0,0,0,-0.4173,0.3448,-1.2148,-0.2902,-0.7615,390000,mechanical design engineer,Pune
1691,23,1,m,74.3,ssc,2008,75.6,ssc,2,B.Tech/B.E.,computer science & engineering,65.3,0,Uttar Pradesh,2012,520,560,485,0.843123726665742,515,0,0,0,0,0,0,-0.5899,1.0449,0.7785,0.653,0.0973,280000,java developer,Ghaziabad
1692,24,1,m,62.4,cbse,2009,64.8,cbse,2,B.Tech/B.E.,mechanical engineering,63.1,0,Uttar Pradesh,2013,335,330,355,0.59828069148683,0,0,0,407,0,0,0,-1.1644,0.7119,0.6248,1.1601,0.4805,95000,sales & service engineer,Haridwar
1693,26,1,m,76.0,ssc,2006,73.0,ssc,2,B.Tech/B.E.,computer engineering,78.7,0,Uttar Pradesh,2011,385,475,305,0.916869961103619,555,0,0,0,0,0,0,0.2009,0.0328,0.3817,-0.5253,0.0284,150000,php developer,New Delhi
1694,28,2,m,65.16,ssc,2004,60.01,ssc,2,B.Tech/B.E.,computer engineering,71.52,0,Uttar Pradesh,2010,505,485,585,0.974396112538398,615,0,0,0,0,0,0,-0.1082,-0.2793,0.672,-0.6428,0.5024,280000,software engineer,unknown
1695,22,1,m,82.2,cbse,2010,81.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,81.0,0,Uttar Pradesh,2014,395,425,460,0.783303536670298,525,388,0,0,0,0,0,1.4208,1.2114,1.7007,-0.7415,0.4805,180000,data analyst,Gurgaon
1696,23,1,f,66.33,ssc,2009,60.0,ssc,2,B.Tech/B.E.,computer science & engineering,67.38,0,Uttar Pradesh,2013,580,595,520,0.276047228046856,345,0,0,0,0,0,0,-0.0154,0.0459,0.9322,-0.1076,-1.244,220000,technical support engineer,unknown
1697,25,1,m,89.0,cbse,2009,80.0,cbse,2,B.Tech/B.E.,computer science & engineering,65.6,0,Uttar Pradesh,2014,595,545,500,0.744758354008939,465,0,438,0,0,0,0,-0.0154,-0.7866,1.2396,-1.8824,-1.8189,325000,assistant system engineer,Mumbai
1698,21,0,m,66.0,ssc,2010,74.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,75.5,0,Uttar Pradesh,2015,310,460,620,0.783303536670298,0,388,0,0,0,0,0,-2.6007,-1.4526,-1.527,0.653,-3.9266,330000,rf engineer,Gurgaon
1699,24,1,m,72.2,icse,2008,67.8,cbse,2,B.Tech/B.E.,mechanical engineering,70.14,0,Chhattisgarh,2013,585,605,585,0.725984147969479,455,0,0,438,0,0,0,1.1336,0.2124,1.0859,-1.2486,-0.2859,315000,software developer,Gurgaon
1700,23,0,f,88.8,cbse,2008,70.2,cbse,2,B.Tech/B.E.,computer science & engineering,71.0,0,Haryana,2013,455,555,405,0.842248322257836,445,0,469,0,0,0,0,1.1336,0.0459,0.3174,-1.8824,-0.0943,205000,web intern,Gurgaon
1701,23,1,m,76.5,cbse,2010,81.8,cbse,1,B.Tech/B.E.,computer science & engineering,76.4,1,Delhi,2014,380,645,620,0.991230625262871,675,0,592,0,0,0,0,0.5591,1.0449,0.1637,-1.7556,0.6721,325000,systems engineer,Bangalore
1702,23,1,m,89.2,ssc,2010,91.33,ssc,2,B.Tech/B.E.,electronics and electrical engineering,70.0,0,Tamil Nadu,2014,325,470,415,0.0305659911389536,375,0,0,0,228,0,0,0.7027,-0.4536,-0.1437,-0.7415,-0.6692,105000,programmer,chennai
1703,23,1,m,85.4,cbse,2010,71.6,cbse,2,B.Tech/B.E.,computer science & engineering,84.0,0,Uttarakhand,2014,555,620,575,0.911395278391328,725,0,500,0,0,0,0,-1.8825,0.5454,-1.3733,-0.2344,1.4386,500000,application developer,Pune
1704,28,4,f,76.0,ssc,2006,77.0,ssc,2,B.Tech/B.E.,computer engineering,68.0,0,Kerala,2010,465,325,295,0.276047228046856,345,0,0,0,0,0,0,1.59199999999999,0.9688,1.2525,-0.4078,0.8183,320000,software test engineer,Trivandrum
1705,25,2,m,88.3,ssc,2006,83.4,ssc,2,B.Tech/B.E.,information technology,76.58,0,Uttar Pradesh,2011,645,605,595,0.901489571371033,545,0,0,0,0,0,0,1.7465,0.8128,0.5269,-2.1704,0.1864,480000,software engineer,Noida
1706,23,0,m,91.4,icse,2010,81.2,cbse,1,B.Tech/B.E.,computer science & engineering,73.0,0,Bihar,2015,755,640,740,0.998876108102859,685,0,653,0,0,0,0,-0.2632,0.8993,-0.4226,-0.3414,0.1275,150000,full stack developer,Patna
1707,27,3,m,76.0,ssc,2006,76.0,ssc,2,MCA,computer application,66.0,0,Punjab,2011,665,365,375,0.488347976782714,405,0,0,0,0,0,0,-2.1175,-0.2793,0.8171,0.8848,-0.6035,540000,business systems consultant,Mumbai
1708,24,1,m,81.2,ssc,2008,66.0,ssc,2,B.Tech/B.E.,mechanical engineering,54.54,0,Punjab,2013,465,535,400,0.654107474545933,295,0,0,420,0,0,0,-0.8772,-0.9531,-1.0659,0.9066,-1.0524,400000,junior engineer,Ranchi
1709,25,2,m,68.8,cbse,2008,63.0,cbse,2,B.Tech/B.E.,information technology,65.67,0,Uttar Pradesh,2012,305,455,365,0.563267823666597,425,0,0,0,0,0,0,-0.1082,-0.7473,0.2366,0.7673,0.3049,430000,technical support engineer,Bangalore
1710,23,0,f,86.0,ssc,2010,84.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,75.0,0,Tamil Nadu,2014,380,390,500,0.649389714846691,0,356,0,0,292,0,0,-0.159,0.3789,1.0859,-0.995,-1.0524,200000,it support specialist,Chennai
1711,25,1,m,88.0,ssc,2009,84.0,ssc,1,B.Tech/B.E.,mechanical engineering,73.1,0,Karnataka,2013,745,570,695,0.0421924335360157,840,0,0,233,0,0,0,-0.7335,-0.7866,-0.4511,-1.5021,-1.8189,625000,data analyst,unknown
1712,27,3,m,73.0,ssc,2007,64.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,63.81,0,Uttar Pradesh,2012,595,385,535,0.124502074009537,0,233,0,0,0,0,0,-0.4173,0.8128,0.0914,1.5899,-0.2875,450000,software engineer,Gurgaon
1713,26,3,m,76.0,ssc,2006,76.0,ssc,2,MCA,computer application,70.0,0,Tamil Nadu,2012,505,545,445,0.884122511593735,535,0,0,0,0,0,0,0.3941,0.5008,-0.6343,0.62043,-1.3934,380000,database developer,Bangalore
1714,22,1,f,82.4,icse,2009,69.16,icse,2,B.Tech/B.E.,information technology,84.0,0,Uttar Pradesh,2014,615,470,470,0.744758354008939,365,0,438,0,0,0,0,0.5591,1.3779,1.2396,-0.995,0.2889,335000,assistant system engineer,unknown
1715,22,1,m,70.0,ssc,2010,57.8,ssc,2,B.Tech/B.E.,electronics and communication engineering,63.0,0,Haryana,2014,335,485,410,0.0531603052826837,0,196,0,0,0,206,0,-0.8772,-1.2861,-0.4511,-0.2344,-0.8608,200000,system engineer,Faridabad
1716,25,1,m,61.0,cbse,2008,60.4,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,1,West Bengal,2013,535,480,390,0.23780283983757,515,0,315,0,0,0,0,1.4208,1.7109,0.7785,-0.995,-1.4356,335000,programmer analyst,Kolkata
1717,24,1,m,80.0,ssc,2008,90.6,ssc,2,B.Tech/B.E.,mechanical engineering,61.0,1,Telangana,2012,345,495,575,0.184771576575748,0,0,0,306,0,0,0,1.5533,1.7488,1.688,-1.1422,0.1864,145000,get,Hyderabad
1718,27,1,f,77.6,ssc,2006,74.5,ssc,2,B.Tech/B.E.,electronics and communication engineering,65.55,1,Karnataka,2010,275,455,395,0.124502074009537,255,233,0,0,0,0,0,1.1283,0.9688,1.1074,1.1199,0.8183,100000,hr recruiter,Bangalore
1719,23,1,m,80.33,ssc,2010,83.0,ssc,2,B.Tech/B.E.,industrial & management engineering,80.0,0,Karnataka,2014,490,445,465,0.924609939432644,0,0,0,0,0,0,0,0.99,0.5454,0.4711,-1.6289,-2.2021,320000,systems engineer,Bangalore
1720,24,1,m,71.6,ssc,2009,80.8,ssc,2,B.Tech/B.E.,computer science & engineering,70.38,0,Madhya Pradesh,2013,420,470,415,0.23780283983757,485,0,315,0,0,0,0,0.8463,1.2114,-0.6048,1.6672,-0.0943,275000,software developer,Bangalore
1721,22,0,m,74.0,cbse,2010,70.0,cbse,2,B.Tech/B.E.,computer science & engineering,75.3,0,Uttarakhand,2014,450,495,575,0.486747008438193,544,0,376,0,0,0,0,-2.1698,-2.2851,-0.9122,0.3995,-3.1602,280000,software test engineer,unknown
1722,25,3,m,74.0,ssc,2008,63.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,65.0,0,Haryana,2011,375,445,445,0.0233121682429863,0,166,0,0,0,260,0,0.51,-0.7473,0.672,-0.7603,0.0284,600000,sr. database engineer,Banglore
1723,28,1,m,69.0,ssc,2004,62.0,ssc,2,B.Tech/B.E.,information technology,80.0,0,Bihar,2009,545,545,725,0.884122511593735,535,0,0,0,0,0,0,-0.4173,0.0328,-1.2148,1.0024,0.3444,180000,software trainee,banglore 
1724,24,1,m,59.2,cbse,2009,56.0,cbse,2,B.Tech/B.E.,computer science & engineering,65.0,0,Rajasthan,2014,440,555,310,0.911395278391328,555,0,500,0,0,0,0,-1.4517,-1.1196,-0.6048,0.9066,-0.8608,180000,android developer,New Delhi
1725,23,1,m,69.85,icse,2010,65.2,cbse,2,B.Tech/B.E.,mechanical engineering,66.17,0,Uttarakhand,2014,475,605,470,0.206710618336758,0,0,0,313,0,0,0,-0.4463,0.0459,-0.9122,0.2727,-1.0524,120000,graduate apprentice trainee,Faridabad
1726,24,2,f,80.0,ssc,2008,65.0,ssc,2,B.Tech/B.E.,computer engineering,76.0,0,Uttar Pradesh,2012,645,515,425,0.563267823666597,425,0,0,0,0,0,0,1.1283,0.3838,-1.2511,-0.7603,0.6603,370000,application developer,Noida
1727,26,2,f,87.0,ssc,2006,67.0,ssc,2,B.Tech/B.E.,electronics & telecommunications,71.0,0,Maharashtra,2011,345,395,435,0.824666400671332,0,400,0,0,0,260,0,0.51,0.9688,0.9623,-0.4078,0.1864,325000,test engineer,Pune
1728,23,0,f,75.0,cbse,2010,71.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,75.04,0,Uttar Pradesh,2014,465,535,555,0.649389714846691,345,356,0,0,0,473,0,-0.3027,-0.6201,-3.525,-0.2344,-1.4356,300000,software engineer associate,banglore
1729,25,1,m,89.0,ssc,2008,71.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,65.2,1,Tamil Nadu,2013,615,530,465,-1.0,405,0,500,0,0,0,0,0.4155,0.8784,0.01,-2.3895,1.0554,180000,software test engineer,chennai
1730,23,1,m,77.0,ssc,2009,91.7,ssc,2,B.Tech/B.E.,information technology,70.0,1,Telangana,2014,345,340,445,0.735795709224656,475,0,0,0,0,0,0,-1.1644,-1.9521,-1.0659,-1.1218,-0.6692,305000,java software engineer,Hyderabad
1731,26,4,f,91.0,ssc,2007,82.0,ssc,2,B.Tech/B.E.,information technology,76.0,0,Karnataka,2011,425,465,525,0.819416529835888,505,0,0,0,0,0,0,1.1283,-0.1232,0.8171,-1.7004,0.5024,450000,senior software engineer,Bangalore
1732,26,2,m,82.0,cbse,2008,70.0,cbse,2,B.Tech/B.E.,industrial engineering,82.7,0,Tamil Nadu,2013,485,655,495,-1.0,525,0,0,0,0,0,0,0.99,1.3779,1.2396,-0.2344,-0.2859,390000,business analyst,Noida
1733,23,0,m,68.0,icse,2009,64.0,icse,2,B.Tech/B.E.,computer science & engineering,61.12,0,Uttar Pradesh,2013,415,400,265,0.0800552813405495,404,0,253,0,0,0,0,0.99,1.0449,1.7007,1.4136,0.8637,150000,software developer,Kanpur
1734,25,2,m,79.68,ssc,2008,65.83,ssc,2,B.Tech/B.E.,mechanical engineering,79.4,0,Karnataka,2012,435,554,515,0.490636955889964,0,0,0,383,0,0,0,-1.8083,-0.9033,-1.0697,0.2973,-0.406,155000,data analyst,Mysore
1735,26,2,f,72.0,icse,2008,62.0,cbse,2,B.Tech/B.E.,computer science & engineering,72.18,0,Punjab,2012,500,470,445,-1.0,0,0,0,0,0,0,0,0.1282,-0.4536,-0.1437,-0.6147,-0.4776,300000,account executive,New Delhi
1736,27,4,f,72.0,ssc,2005,74.0,ssc,2,B.Tech/B.E.,electronics & telecommunications,68.9,1,Telangana,2010,315,415,385,0.538386892985096,465,333,0,0,0,0,0,0.3555,-0.2793,0.2366,-1.8179,-0.6035,510000,test engineer,Pune
1737,23,1,m,69.4,cbse,2010,63.4,cbse,2,B.Tech/B.E.,information technology,76.4,0,Punjab,2014,535,610,460,0.144789889482462,535,0,284,0,0,0,0,0.8463,0.8784,0.4711,-1.8824,0.4805,185000,web developer,mohali
1738,24,1,m,65.4,ssc,2009,65.8,ssc,2,B.Tech/B.E.,electronics & telecommunications,67.69,0,Maharashtra,2013,455,495,465,0.436962648056859,495,0,0,0,0,324,0,-0.4463,-1.2861,1.547,-0.1076,-0.0943,240000,embedded software engineer,chennai
1739,25,2,m,62.34,cbse,2006,59.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,66.66,0,Madhya Pradesh,2011,565,395,555,0.229481754911755,0,266,0,0,0,340,0,0.8192,-0.1232,-0.9245,-0.0552,1.1343,240000,project coordinator,indore
1740,23,0,m,68.6,cbse,2010,64.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,60.3,0,Uttar Pradesh,2014,535,555,560,-1.0,0,0,0,0,0,0,0,1.2772,-0.1206,0.01,-0.6147,-0.8608,300000,programmer analyst,Chennai
1741,23,0,m,72.6,ssc,2009,82.5,ssc,2,B.Tech/B.E.,computer science & engineering,77.12,1,Telangana,2013,605,425,295,0.622642915849938,375,0,407,0,0,0,0,0.8463,1.3779,0.1637,-2.3895,0.2889,300000,java software engineer,Chennai
1742,25,2,f,83.5,ssc,2008,92.5,ssc,2,B.Tech/B.E.,information technology,84.5,0,Tamil Nadu,2012,455,515,595,0.884122511593735,535,0,0,0,0,0,0,-1.4606,0.3448,-0.9245,0.26793,-1.2354,325000,programmer analyst,Chennai
1743,21,1,m,73.6,cbse,2010,82.8,cbse,2,B.Tech/B.E.,computer science & engineering,74.8,0,Uttarakhand,2014,430,495,535,0.670743151433127,455,0,0,0,0,0,0,0.5591,0.5454,0.01,0.1459,-1.4356,200000,software engineer,Noida
1744,24,0,m,77.0,cbse,2009,79.6,cbse,2,B.Tech/B.E.,information technology,71.0,0,Uttar Pradesh,2013,395,455,675,0.960903087163164,595,0,0,0,0,0,0,-0.1082,1.2808,-0.0537,-0.4078,-0.643,500000,associate system engineer,Hyderabad
1745,28,1,m,58.0,ssc,2005,52.0,ssc,2,MCA,computer application,61.0,0,Orissa,2011,455,385,345,0.413838255788123,385,0,0,0,0,0,0,1.59199999999999,-0.2793,0.8171,-1.3478,1.1343,100000,project coordinator,Jaipur
1746,28,4,m,80.0,ssc,2008,72.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,63.0,0,Tamil Nadu,2010,515,355,455,0.376059586651545,325,300,0,0,0,366,0,-1.1901,1.4368,0.2366,0.1798,0.0284,1320000,sales account manager,Dubai
1747,23,0,m,94.72,ssc,2009,74.83,ssc,2,B.Tech/B.E.,electronics and communication engineering,63.42,0,Karnataka,2013,645,645,765,0.338786347219528,495,292,0,0,0,0,0,1.8517,0.8784,1.7007,-2.0092,1.0554,300000,software engineer,Bangalore
1748,24,1,f,84.6,cbse,2008,75.0,cbse,2,B.Tech/B.E.,biotechnology,76.5,0,Uttar Pradesh,2014,455,455,430,0.810620507379027,0,0,0,0,0,0,0,1.2772,0.7119,1.2396,0.3995,0.6721,170000,customer service,Noida
1749,25,3,m,92.6,ssc,2007,86.2,ssc,2,B.Tech/B.E.,electronics and communication engineering,76.4,0,Madhya Pradesh,2011,575,605,655,0.960603251997053,0,466,0,0,0,393,0,-0.5719,0.1888,-0.7794,0.0623,-0.2875,620000,senior software developer,Hyderabad
1750,25,1,m,75.0,cbse,2008,67.0,cbse,2,B.Tech/B.E.,computer science & engineering,68.0,1,Delhi,2013,440,410,370,0.622642915849938,425,0,407,0,0,0,0,-0.3027,-0.2871,-1.0659,1.794,-0.8608,240000,software developer,unknown
1751,26,2,m,67.5,ssc,2008,71.8,cbse,2,B.Tech/B.E.,computer engineering,73.18,0,Punjab,2012,475,585,475,0.735795709224656,475,0,0,0,0,0,0,0.9737,0.3448,0.2366,-0.5253,-1.0774,375000,asp.net developer,Chennai
1752,24,2,f,85.0,ssc,2009,83.0,ssc,2,B.Tech/B.E.,electronics engineering,58.87,0,Maharashtra,2013,605,570,430,0.229481754911755,405,266,0,0,0,0,0,0.3555,0.9688,0.8171,-1.5828,0.0284,350000,assistant manager,Mumbai
1753,27,3,m,86.4,cbse,2005,79.8,cbse,2,B.Tech/B.E.,computer engineering,81.9,0,Uttar Pradesh,2011,565,585,655,0.916869961103619,555,0,0,0,0,0,0,-1.1901,-0.2793,0.0914,0.1798,-0.6035,445000,product engineer,Bangalore
1754,22,1,f,70.6,icse,2010,58.5,ssc,2,B.Tech/B.E.,information technology,75.0,0,Orissa,2014,640,505,405,0.911395278391328,345,0,500,0,0,0,0,1.1336,1.3779,0.7785,-1.8824,-0.6692,200000,data analyst,Chennai
1755,24,2,m,90.4,cbse,2008,85.2,cbse,1,B.Tech/B.E.,information technology,78.0,1,Delhi,2012,595,665,605,0.968237495890543,605,0,0,0,0,0,0,-0.4173,0.5008,0.163999999999999,-0.8778,-0.2875,600000,technical analyst,New Delhi
1756,27,4,m,88.4,cbse,2006,82.0,cbse,2,B.Tech/B.E.,information technology,55.6,1,Maharashtra,2010,615,525,544,0.843123726665742,515,0,0,0,0,0,0,-1.4992,0.9688,-0.6343,-0.2902,-1.7093,755000,senior software engineer,Pune
1757,27,1,m,71.86,ssc,2006,72.17,ssc,2,B.Tech/B.E.,electronics & telecommunications,55.56,1,Maharashtra,2010,485,365,524,0.910770164246022,0,433,0,0,0,0,0,-2.4266,0.5008,-0.0537,1.1199,0.3444,95000,sales engineer,Pune
1758,25,3,m,81.6,cbse,2008,87.6,cbse,1,B.Tech/B.E.,computer engineering,76.48,1,Delhi,2012,465,605,555,0.930370607202691,565,0,0,0,0,0,0,-0.7335,-0.4536,-0.1437,-0.2344,-0.4776,880000,software engineer,Noida
1759,23,1,m,89.0,cbse,2009,67.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,70.0,0,Andhra Pradesh,2014,720,530,675,-1.0,375,0,0,0,0,0,0,-0.0154,0.7119,0.4711,-0.6147,0.2889,3000000,programmer,unknown
1760,24,1,m,81.25,ssc,2009,75.85,ssc,2,B.Tech/B.E.,computer science & engineering,81.0,1,West Bengal,2013,545,530,630,0.622642915849938,755,0,407,0,0,0,0,0.5591,0.5454,0.4711,-0.6147,1.247,340000,software development engineer,Bangalore
1761,25,1,f,77.0,ssc,2008,79.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,86.0,0,Tamil Nadu,2012,405,390,295,0.112139438207403,0,228,0,0,0,286,0,-0.0154,0.2124,0.3174,-1.5021,1.247,150000,executive assistant,Salem
